time,seconds_elapsed,bpm,rolling_mean
2024-12-11 14:20:47.508723500,5562.933723388672,73.0,82.3
2024-12-11 14:20:55.508723500,5570.933723388672,73.0,82.36
2024-12-11 14:20:59.508723500,5574.933723388672,73.0,82.41
2024-12-11 14:21:06.508723500,5581.933723388672,76.0,82.46
2024-12-11 14:21:10.508723500,5585.933723388672,78.0,82.49
2024-12-11 14:21:16.508723700,5591.933723632813,79.0,82.52
2024-12-11 14:21:21.508723500,5596.933723388672,80.0,82.54
2024-12-11 14:21:25.508723500,5600.933723388672,81.0,82.56
2024-12-11 14:21:31.508723500,5606.933723388672,81.0,82.58
2024-12-11 14:21:33.508723500,5608.933723388672,82.0,82.57
2024-12-11 14:21:39.508723500,5614.933723388672,81.0,82.58
2024-12-11 14:21:42.508723500,5617.933723388672,77.0,82.64
2024-12-11 14:27:12.513237000,5947.938237060547,67.0,82.77
2024-12-11 14:27:13.513237000,5948.938237060547,67.0,82.9
2024-12-11 14:27:18.513237000,5953.938237060547,67.0,83.04
2024-12-11 14:27:48.513237000,5983.938237060547,63.0,83.23
2024-12-11 14:28:05.513237000,6000.938237060547,66.0,83.4
2024-12-11 14:28:08.513236700,6003.938236816406,67.0,83.55
2024-12-11 14:28:49.513237000,6044.938237060547,66.0,83.71
2024-12-11 14:29:07.513237000,6062.938237060547,71.0,83.8
2024-12-11 14:29:11.513236700,6066.938236816406,72.0,83.9
2024-12-11 14:29:13.513237000,6068.938237060547,73.0,83.99
2024-12-11 14:29:32.513236700,6087.938236816406,75.0,84.06
2024-12-11 14:29:34.513237000,6089.938237060547,75.0,84.13
2024-12-11 14:29:38.513237000,6093.938237060547,75.0,84.19
2024-12-11 14:29:45.513237000,6100.938237060547,75.0,84.26
2024-12-11 14:29:48.513236700,6103.938236816406,76.0,84.32
2024-12-11 14:29:57.513237000,6112.938237060547,79.0,84.33
2024-12-11 14:29:58.513237000,6113.938237060547,79.0,84.35
2024-12-11 14:30:05.513237000,6120.938237060547,83.0,84.32
2024-12-11 14:30:11.513236700,6126.938236816406,83.0,84.3
2024-12-11 14:30:13.513237000,6128.938237060547,82.0,84.3
2024-12-11 14:30:42.513237000,6157.938237060547,83.0,84.29
2024-12-11 14:30:44.513236700,6159.938236816406,84.0,84.24
2024-12-11 14:31:02.513237000,6177.938237060547,86.99999999999999,84.17
2024-12-11 14:39:44.138236700,6699.563236572266,77.0,84.2
2024-12-11 14:39:49.138236700,6704.563236572266,81.0,84.2
2024-12-11 14:40:15.138236700,6730.563236572266,75.0,84.26
2024-12-11 14:46:28.888236800,7104.313236816406,92.0,84.16
2024-12-11 14:46:35.638236700,7111.063236572266,91.0,84.09
2024-12-11 14:46:41.638236700,7117.063236572266,86.99999999999999,84.07
2024-12-11 14:46:46.638236700,7122.063236572266,90.0,84.02
2024-12-11 14:46:51.638236700,7127.063236572266,92.0,83.94
2024-12-11 14:46:52.638236700,7128.063236572266,92.0,83.85
2024-12-11 14:46:57.638236700,7133.063236572266,91.0,83.76
2024-12-11 14:47:02.638236700,7138.063236572266,86.99999999999999,83.69
2024-12-11 14:47:07.638236700,7143.063236572266,85.0,83.62
2024-12-11 14:47:12.638236700,7148.063236572266,82.0,83.59
2024-12-11 14:47:21.638236700,7157.063236572266,82.0,83.57
2024-12-11 14:47:24.638236700,7160.063236572266,83.0,83.54
2024-12-11 14:47:30.638236700,7166.063236572266,82.0,83.54
2024-12-11 14:47:36.638236700,7172.063236572266,88.0,83.48
2024-12-11 14:47:41.638236700,7177.063236572266,91.0,83.39
2024-12-11 14:47:45.638236700,7181.063236572266,91.0,83.28
2024-12-11 14:47:47.638236700,7183.063236572266,90.0,83.19
2024-12-11 14:47:52.638236700,7188.063236572266,88.0,83.12
2024-12-11 14:48:01.638236700,7197.063236572266,89.0,83.03
2024-12-11 14:48:04.638236700,7200.063236572266,90.0,82.94
2024-12-11 14:48:07.638236700,7203.063236572266,90.0,82.84
2024-12-11 14:48:16.638236700,7212.063236572266,98.0,82.68
2024-12-11 14:48:21.638236700,7217.063236572266,102.0,82.48
2024-12-11 14:48:26.638236700,7222.063236572266,104.0,82.3
2024-12-11 14:48:27.638236700,7223.063236572266,103.0,82.13
2024-12-11 14:48:32.638236700,7228.063236572266,99.0,82.01
2024-12-11 14:48:41.638236700,7237.063236572266,91.0,81.96
2024-12-11 14:48:46.638236700,7242.063236572266,91.0,81.9
2024-12-11 14:48:49.638236700,7245.063236572266,92.0,81.81
2024-12-11 14:48:52.638236700,7248.063236572266,93.0,81.7
2024-12-11 14:48:57.638236700,7253.063236572266,91.0,81.57
2024-12-11 14:49:02.638236700,7258.063236572266,88.0,81.47
2024-12-11 14:49:08.638236700,7264.063236572266,88.0,81.38
2024-12-11 14:49:16.638236700,7272.063236572266,90.0,81.28
2024-12-11 14:49:20.638236700,7276.063236572266,92.0,81.15
2024-12-11 14:49:23.638236700,7279.063236572266,91.0,81.05
2024-12-11 14:49:27.638236700,7283.063236572266,93.0,80.97
2024-12-11 14:49:32.638236700,7288.063236572266,96.0,80.88
2024-12-11 14:49:41.638236700,7297.063236572266,97.0,80.76
2024-12-11 14:49:44.638236700,7300.063236572266,98.0,80.61
2024-12-11 14:50:48.888236800,7364.313236816406,92.0,80.53
2024-12-11 14:50:55.013237000,7370.438237060547,93.0,80.43
2024-12-11 14:51:04.013237000,7379.438237060547,90.0,80.36
2024-12-11 14:51:05.013237000,7380.438237060547,90.0,80.3
2024-12-11 14:51:11.013237000,7386.438237060547,89.0,80.24
2024-12-11 14:51:15.013237000,7390.438237060547,89.0,80.19
2024-12-11 14:51:20.013237000,7395.438237060547,86.0,80.16
2024-12-11 14:51:25.013236700,7400.438236816406,82.0,80.16
2024-12-11 14:51:30.013237000,7405.438237060547,80.0,80.16
2024-12-11 14:51:39.013237000,7414.438237060547,79.0,80.16
2024-12-11 14:51:41.013237000,7416.438237060547,80.0,80.17
2024-12-11 14:51:45.013237000,7420.438237060547,79.0,80.19
2024-12-11 14:51:50.013237000,7425.438237060547,76.0,80.24
2024-12-11 14:51:57.013237000,7432.438237060547,71.0,80.35
2024-12-11 14:52:03.013237000,7438.438237060547,69.0,80.49
2024-12-11 14:52:07.013237000,7442.438237060547,68.0,80.64
2024-12-11 14:52:10.013237000,7445.438237060547,67.0,80.8
2024-12-11 14:52:15.013236700,7450.438236816406,66.0,80.97
2024-12-11 14:52:23.013237000,7458.438237060547,66.0,81.14
2024-12-11 14:52:29.013237000,7464.438237060547,65.0,81.32
2024-12-11 14:52:31.013237000,7466.438237060547,65.0,81.49
2024-12-11 14:52:35.013237000,7470.438237060547,66.0,81.6
2024-12-11 14:52:49.013237000,7484.438237060547,71.0,81.62
2024-12-11 14:52:59.013237000,7494.438237060547,71.0,81.64
2024-12-11 14:53:01.013236700,7496.438236816406,71.0,81.66
2024-12-11 14:53:06.013237000,7501.438237060547,72.0,81.7
2024-12-11 14:53:14.013237000,7509.438237060547,80.0,81.68
2024-12-11 14:53:19.013237000,7514.438237060547,86.0,81.61
2024-12-11 14:53:21.013237000,7516.438237060547,86.99999999999999,81.54
2024-12-11 14:53:29.013237000,7524.438237060547,88.0,81.47
2024-12-11 14:53:30.013237000,7525.438237060547,88.0,81.4
2024-12-11 14:53:35.013236700,7530.438236816406,90.0,81.32
2024-12-11 14:53:40.013237000,7535.438237060547,86.0,81.27
2024-12-11 14:53:45.013237000,7540.438237060547,85.0,81.19
2024-12-11 14:53:50.013237000,7545.438237060547,84.0,81.02
2024-12-11 14:53:55.013236700,7550.438236816406,82.0,80.87
2024-12-11 14:54:00.013237000,7555.438237060547,79.0,80.75
2024-12-11 14:54:06.013237000,7561.438237060547,77.0,80.61
2024-12-11 14:54:14.013237000,7569.438237060547,76.0,80.51
2024-12-11 14:54:19.013237000,7574.438237060547,75.0,80.43
2024-12-11 14:54:24.013237000,7579.438237060547,76.0,80.33
2024-12-11 14:54:29.013237000,7584.438237060547,75.0,80.29
2024-12-11 14:54:30.013237000,7585.438237060547,75.0,80.26
2024-12-11 14:54:35.013237000,7590.438237060547,75.0,80.24
2024-12-11 14:54:40.013237000,7595.438237060547,74.0,80.25
2024-12-11 14:54:45.013237000,7600.438237060547,73.0,80.27
2024-12-11 14:54:53.013237000,7608.438237060547,71.0,80.31
2024-12-11 14:54:58.013237000,7613.438237060547,70.0,80.36
2024-12-11 14:55:02.013237000,7617.438237060547,70.0,80.42
2024-12-11 14:55:05.013237000,7620.438237060547,71.0,80.5
2024-12-11 14:55:10.013237000,7625.438237060547,71.0,80.58
2024-12-11 14:55:19.013236700,7634.438236816406,71.0,80.7
2024-12-11 14:55:20.013236700,7635.438236816406,71.0,80.82
2024-12-11 14:55:25.013237000,7640.438237060547,71.0,80.93
2024-12-11 14:55:30.013237000,7645.438237060547,69.0,81.07
2024-12-11 14:55:39.013237000,7654.438237060547,66.0,81.25
2024-12-11 14:55:40.013237000,7655.438237060547,65.0,81.47
2024-12-11 14:55:45.013237000,7660.438237060547,64.0,81.6
2024-12-11 14:55:54.013236700,7669.438236816406,68.0,81.73
2024-12-11 14:55:55.013237000,7670.438237060547,68.0,81.8
2024-12-11 14:56:04.013237000,7679.438237060547,72.0,82.0
2024-12-11 14:56:09.013237000,7684.438237060547,73.0,82.18
2024-12-11 14:56:12.013237000,7687.438237060547,74.0,82.31
2024-12-11 14:56:17.013237000,7692.438237060547,75.0,82.46
2024-12-11 14:56:24.013236700,7699.438236816406,83.0,82.55
2024-12-11 14:56:29.013237000,7704.438237060547,88.0,82.59
2024-12-11 14:56:34.013237000,7709.438237060547,91.0,82.59
2024-12-11 14:56:36.013237000,7711.438237060547,91.0,82.55
2024-12-11 14:56:44.013237000,7719.438237060547,92.0,82.48
2024-12-11 14:56:48.013237000,7723.438237060547,91.0,82.39
2024-12-11 14:56:52.013237000,7727.438237060547,93.0,82.28
2024-12-11 14:56:59.013237000,7734.438237060547,93.0,82.18
2024-12-11 14:57:00.013236700,7735.438236816406,94.0,82.06
2024-12-11 14:57:05.013237000,7740.438237060547,93.0,82.01
2024-12-11 14:57:10.013237000,7745.438237060547,86.99999999999999,82.05
2024-12-11 14:57:15.013237000,7750.438237060547,84.0,82.12
2024-12-11 14:57:24.013237000,7759.438237060547,84.0,82.18
2024-12-11 14:57:29.013237000,7764.438237060547,86.0,82.2
2024-12-11 14:57:34.013236700,7769.438236816406,88.0,82.21
2024-12-11 14:57:37.013237000,7772.438237060547,91.0,82.2
2024-12-11 14:57:40.013237000,7775.438237060547,91.0,82.19
2024-12-11 14:57:49.013237000,7784.438237060547,88.0,82.29
2024-12-11 14:57:54.013237000,7789.438237060547,90.0,82.41
2024-12-11 14:57:55.013236700,7790.438236816406,90.0,82.55
2024-12-11 14:58:00.013237000,7795.438237060547,91.0,82.67
2024-12-11 14:58:05.013237000,7800.438237060547,88.0,82.78
2024-12-11 14:58:12.013237000,7807.438237060547,84.0,82.85
2024-12-11 14:58:15.013237000,7810.438237060547,83.0,82.93
2024-12-11 14:58:20.013237000,7815.438237060547,80.0,83.05
2024-12-11 14:58:26.013237000,7821.438237060547,78.0,83.2
2024-12-11 14:58:30.013237000,7825.438237060547,76.0,83.35
2024-12-11 14:58:35.013237000,7830.438237060547,74.0,83.49
2024-12-11 14:58:43.013237000,7838.438237060547,72.0,83.65
2024-12-11 14:58:45.013237000,7840.438237060547,72.0,83.83
2024-12-11 14:58:51.013237000,7846.438237060547,72.0,84.03
2024-12-11 14:58:59.763236900,7855.188236816406,72.0,84.22
2024-12-11 14:59:00.763236900,7856.188236816406,72.0,84.43
2024-12-11 14:59:05.763236900,7861.188236816406,72.0,84.67
2024-12-11 14:59:11.763236900,7867.188236816406,71.0,84.93
2024-12-11 14:59:19.763236900,7875.188236816406,70.0,85.21
2024-12-11 14:59:21.763236900,7877.188236816406,69.0,85.44
2024-12-11 14:59:34.763236900,7890.188236816406,68.0,85.69
2024-12-11 14:59:37.763236900,7893.188236816406,68.0,85.91
2024-12-11 14:59:41.763236900,7897.188236816406,68.0,86.13
2024-12-11 14:59:48.763236900,7904.188236816406,68.0,86.34
2024-12-11 14:59:53.763236900,7909.188236816406,67.0,86.56
2024-12-11 14:59:58.763236900,7914.188236816406,67.0,86.75
2024-12-11 15:00:01.763236900,7917.188236816406,67.0,86.9
2024-12-11 15:00:05.763236900,7921.188236816406,67.0,87.03
2024-12-11 15:00:13.763236900,7929.188236816406,67.0,87.15
2024-12-11 15:00:19.763236900,7935.188236816406,67.0,87.28
2024-12-11 15:00:22.763236900,7938.188236816406,67.0,87.4
2024-12-11 15:00:28.763236900,7944.188236816406,67.0,87.49
2024-12-11 15:00:31.763236900,7947.188236816406,67.0,87.53
2024-12-11 15:00:37.763236900,7953.188236816406,67.0,87.55
2024-12-11 15:00:40.763236900,7956.188236816406,66.0,87.57
2024-12-11 15:01:09.763236900,7985.188236816406,67.0,87.57
2024-12-11 15:01:10.763236900,7986.188236816406,67.0,87.56
2024-12-11 15:01:29.763236900,8005.188236816406,67.0,87.55
2024-12-11 15:01:33.763236900,8009.188236816406,70.0,87.5
2024-12-11 15:01:35.763236900,8011.188236816406,71.0,87.44
2024-12-11 15:01:44.763236900,8020.188236816406,76.0,87.34
2024-12-11 15:01:49.763236900,8025.188236816406,82.0,87.23
2024-12-11 15:01:54.763236900,8030.188236816406,85.0,87.09
2024-12-11 15:01:59.763236900,8035.188236816406,89.0,86.91
2024-12-11 15:02:00.763236900,8036.188236816406,90.0,86.73
2024-12-11 15:02:05.763236900,8041.188236816406,93.0,86.6
2024-12-11 15:02:11.763236900,8047.188236816406,94.0,86.52
2024-12-11 15:02:15.763236900,8051.188236816406,94.0,86.45
2024-12-11 15:02:20.763236900,8056.188236816406,93.0,86.4
2024-12-11 15:02:25.763236900,8061.188236816406,91.0,86.37
2024-12-11 15:02:30.763236900,8066.188236816406,89.0,86.38
2024-12-11 15:02:35.763236900,8071.188236816406,88.0,86.36
2024-12-11 15:02:44.763236900,8080.188236816406,88.0,86.33
2024-12-11 15:02:49.763236900,8085.188236816406,88.0,86.29
2024-12-11 15:02:50.763236900,8086.188236816406,88.0,86.23
2024-12-11 15:02:59.763236900,8095.188236816406,82.0,86.2
2024-12-11 15:03:04.763236900,8100.188236816406,82.0,86.15
2024-12-11 15:03:09.763236900,8105.188236816406,85.0,86.06
2024-12-11 15:03:14.763236900,8110.188236816406,86.99999999999999,85.94
2024-12-11 15:03:15.763236900,8111.188236816406,86.0,85.84
2024-12-11 15:03:23.763236900,8119.188236816406,85.0,85.74
2024-12-11 15:03:28.763236900,8124.188236816406,86.99999999999999,85.62
2024-12-11 15:03:30.763236900,8126.188236816406,86.99999999999999,85.5
2024-12-11 15:03:54.763236900,8150.188236816406,69.0,85.55
2024-12-11 15:03:57.763236900,8153.188236816406,67.0,85.61
2024-12-11 15:04:02.763236900,8158.188236816406,66.0,85.66
2024-12-11 15:04:15.763236900,8171.188236816406,65.0,85.71
2024-12-11 15:04:39.763236900,8195.188236816406,70.0,85.71
2024-12-11 15:04:44.763236900,8200.188236816406,76.0,85.66
2024-12-11 15:04:48.763236900,8204.188236816406,76.0,85.61
2024-12-11 15:04:50.763236900,8206.188236816406,77.0,85.55
2024-12-11 15:06:20.263236900,8295.688236816406,78.0,85.48
2024-12-11 15:06:21.263236900,8296.688236816406,79.0,85.4
2024-12-11 15:06:30.263236900,8305.688236816406,77.0,85.32
2024-12-11 15:06:33.263236900,8308.688236816406,75.0,85.23
2024-12-11 15:06:40.263236900,8315.688236816406,74.0,85.14
2024-12-11 15:06:45.263236900,8320.688236816406,76.0,85.02
2024-12-11 15:06:50.263236900,8325.688236816406,80.0,84.9
2024-12-11 15:06:52.263236900,8327.688236816406,82.0,84.76
2024-12-11 15:07:00.263236900,8335.688236816406,86.99999999999999,84.61
2024-12-11 15:07:05.263236900,8340.688236816406,89.0,84.45
2024-12-11 15:07:10.263236900,8345.688236816406,86.99999999999999,84.32
2024-12-11 15:07:14.263236900,8349.688236816406,89.0,84.18
2024-12-11 15:07:20.263236900,8355.688236816406,85.0,84.16
2024-12-11 15:07:21.263236900,8356.688236816406,86.0,84.18
2024-12-11 15:07:26.263236900,8361.688236816406,84.0,84.25
2024-12-11 15:07:31.263236900,8366.688236816406,78.0,84.38
2024-12-11 15:07:37.263236900,8372.688236816406,76.0,84.54
2024-12-11 15:07:41.263236900,8376.688236816406,76.0,84.69
2024-12-11 15:07:46.263236900,8381.688236816406,74.0,84.88
2024-12-11 15:07:53.263236900,8388.688236816406,72.0,85.09
2024-12-11 15:07:56.263236900,8391.688236816406,71.0,85.32
2024-12-11 15:08:01.263236900,8396.688236816406,70.0,85.55
2024-12-11 15:08:06.263236900,8401.688236816406,67.0,85.75
2024-12-11 15:08:15.263236900,8410.688236816406,64.0,85.95
2024-12-11 15:08:16.263236900,8411.688236816406,64.0,86.15
2024-12-11 15:08:21.263236900,8416.688236816406,63.0,86.38
2024-12-11 15:08:28.263236900,8423.688236816406,63.0,86.63
2024-12-11 15:08:31.263236900,8426.688236816406,63.0,86.91
2024-12-11 15:08:40.263236900,8435.688236816406,63.0,87.19
2024-12-11 15:08:42.263236900,8437.688236816406,63.0,87.44
2024-12-11 15:08:50.263236900,8445.688236816406,63.0,87.71
2024-12-11 15:08:55.263236900,8450.688236816406,65.0,87.96
2024-12-11 15:08:59.263236900,8454.688236816406,64.0,88.23
2024-12-11 15:09:03.263236900,8458.688236816406,66.0,88.45
2024-12-11 15:09:06.263236900,8461.688236816406,66.0,88.63
2024-12-11 15:09:14.263236900,8469.688236816406,68.0,88.78
2024-12-11 15:09:20.263236900,8475.688236816406,67.0,88.91
2024-12-11 15:09:23.263236900,8478.688236816406,67.0,89.02
2024-12-11 15:09:30.263236900,8485.688236816406,67.0,89.11
2024-12-11 15:09:33.263236900,8488.688236816406,68.0,89.17
2024-12-11 15:09:38.263236900,8493.688236816406,70.0,89.19
2024-12-11 15:09:45.263236900,8500.688236816406,69.0,89.22
2024-12-11 15:09:47.263236900,8502.688236816406,70.0,89.24
2024-12-11 15:09:51.263236900,8506.688236816406,71.0,89.25
2024-12-11 15:09:57.263236900,8512.688236816406,72.0,89.25
2024-12-11 15:10:01.263236900,8516.688236816406,73.0,89.24
2024-12-11 15:10:06.263236900,8521.688236816406,75.0,89.2
2024-12-11 15:10:15.263236900,8530.688236816406,77.0,89.13
2024-12-11 15:10:20.263236900,8535.688236816406,74.0,89.08
2024-12-11 15:10:25.263236900,8540.688236816406,72.0,89.04
2024-12-11 15:10:29.263236900,8544.688236816406,76.0,88.96
2024-12-11 15:10:31.263236900,8546.688236816406,77.0,88.87
2024-12-11 15:10:36.263236900,8551.688236816406,76.0,88.79
2024-12-11 15:10:45.263236900,8560.688236816406,74.0,88.72
2024-12-11 15:10:50.263236900,8565.688236816406,79.0,88.6
2024-12-11 15:10:52.263236900,8567.688236816406,79.0,88.48
2024-12-11 15:11:00.263236900,8575.688236816406,86.0,88.29
2024-12-11 15:11:03.263236900,8578.688236816406,86.99999999999999,88.09
2024-12-11 15:11:10.263236900,8585.688236816406,86.0,87.9
2024-12-11 15:11:11.263236900,8586.688236816406,86.99999999999999,87.7
2024-12-11 15:11:16.263236900,8591.688236816406,86.0,87.51
2024-12-11 15:11:21.263236900,8596.688236816406,77.0,87.41
2024-12-11 15:11:28.263236900,8603.688236816406,70.0,87.38
2024-12-11 15:11:32.263236900,8607.688236816406,69.0,87.35
2024-12-11 15:11:36.263236900,8611.688236816406,67.0,87.35
2024-12-11 15:11:41.263236900,8616.688236816406,65.0,87.37
2024-12-11 15:11:50.263236900,8625.688236816406,63.0,87.41
2024-12-11 15:11:53.263236900,8628.688236816406,62.0,87.49
2024-12-11 15:12:01.263236900,8636.688236816406,64.0,87.56
2024-12-11 15:12:06.263236900,8641.688236816406,72.0,87.6
2024-12-11 15:12:08.263236900,8643.688236816406,74.0,87.68
2024-12-11 15:12:12.263236900,8647.688236816406,73.0,87.8
2024-12-11 15:12:17.263236900,8652.688236816406,73.0,87.96
2024-12-11 15:12:22.263236900,8657.688236816406,73.0,88.13
2024-12-11 15:12:30.263236900,8665.688236816406,74.0,88.32
2024-12-11 15:12:34.263236900,8669.688236816406,74.0,88.52
2024-12-11 15:12:37.263236900,8672.688236816406,74.0,88.72
2024-12-11 15:12:44.263236900,8679.688236816406,73.0,88.92
2024-12-11 15:12:50.263236900,8685.688236816406,71.0,89.12
2024-12-11 15:12:56.263236900,8691.688236816406,69.0,89.32
2024-12-11 15:12:57.263236900,8692.688236816406,69.0,89.51
2024-12-11 15:13:04.263236900,8699.688236816406,69.0,89.7
2024-12-11 15:13:09.263236900,8704.688236816406,66.0,89.92
2024-12-11 15:13:13.263236900,8708.688236816406,65.0,90.15
2024-12-11 15:13:21.263236900,8716.688236816406,65.0,90.32
2024-12-11 15:13:26.263236900,8721.688236816406,64.0,90.5
2024-12-11 15:13:27.263236900,8722.688236816406,64.0,90.71
2024-12-11 15:13:32.263236900,8727.688236816406,63.0,90.95
2024-12-11 15:13:39.263236900,8734.688236816406,64.0,91.17
2024-12-11 15:13:44.263236900,8739.688236816406,64.0,91.38
2024-12-11 15:13:48.263236900,8743.688236816406,65.0,91.6
2024-12-11 15:13:53.263236900,8748.688236816406,65.0,91.82
2024-12-11 15:14:01.263236900,8756.688236816406,66.0,91.85
2024-12-11 15:14:06.263236900,8761.688236816406,68.0,91.84
2024-12-11 15:14:09.263236900,8764.688236816406,69.0,91.81
2024-12-11 12:48:06.998134500,2.423134521484375,94.0,89.0
2024-12-11 12:48:11.998134500,7.423134521484375,90.0,89.5
2024-12-11 12:48:16.998134500,12.423134521484377,91.0,91.0
2024-12-11 12:48:21.998134500,17.423134521484375,94.0,91.5
2024-12-11 12:48:27.998134500,23.42313452148437,91.0,91.6
2024-12-11 12:48:35.998134500,31.42313452148437,91.0,92.0
2024-12-11 12:48:37.998134500,33.42313452148438,92.0,92.28571428571429
2024-12-11 12:48:41.998134500,37.42313452148438,94.0,92.25
2024-12-11 12:48:46.998134500,42.42313452148438,91.0,92.33333333333333
2024-12-11 12:48:55.998134500,51.42313452148438,91.0,92.1
2024-12-11 12:48:57.998134500,53.42313452148438,84.0,91.72727272727273
2024-12-11 12:49:04.998134500,60.42313452148438,94.0,91.75
2024-12-11 12:49:10.998134500,66.42313452148437,95.0,92.0
2024-12-11 12:49:11.998134500,67.42313452148437,96.0,92.21428571428571
2024-12-11 12:49:19.998134500,75.42313452148437,100.0,92.53333333333333
2024-12-11 12:49:21.998134500,77.42313452148437,94.0,92.8125
2024-12-11 12:49:26.998134500,82.42313452148437,102.0,93.17647058823529
2024-12-11 12:49:35.998134500,91.42313452148436,101.0,93.55555555555556
2024-12-11 12:49:38.998134500,94.42313452148436,100.0,93.84210526315789
2024-12-11 12:49:41.998134500,97.42313452148436,100.0,94.05
2024-12-11 12:49:50.998134500,106.42313452148436,94.0,93.95238095238095
2024-12-11 12:49:51.998134500,107.42313452148436,92.0,93.81818181818181
2024-12-11 12:49:56.998134500,112.42313452148436,88.0,93.6086956521739
2024-12-11 12:50:01.998134500,117.42313452148436,89.0,93.45833333333333
2024-12-11 12:50:06.998134500,122.42313452148436,89.0,93.48
2024-12-11 12:50:15.998134500,131.42313452148437,96.0,93.53846153846153
2024-12-11 12:50:19.998134500,135.42313452148437,97.0,93.5925925925926
2024-12-11 12:50:24.998134500,140.42313452148437,96.0,93.67857142857143
2024-12-11 12:50:27.998134500,143.42313452148437,92.0,93.75862068965517
2024-12-11 12:50:31.998134500,147.42313452148437,99.0,93.93333333333334
2024-12-11 12:50:40.998134500,156.42313452148437,102.0,94.09677419354838
2024-12-11 12:50:41.998134500,157.42313452148437,102.0,94.25
2024-12-11 12:50:48.998134500,164.42313452148437,99.0,94.39393939393939
2024-12-11 12:50:51.998134500,167.42313452148437,101.0,94.5
2024-12-11 12:50:56.998134500,172.42313452148437,92.0,94.57142857142857
2024-12-11 12:51:02.998134500,178.42313452148437,95.0,94.61111111111111
2024-12-11 12:51:12.998134500,188.4231345214844,90.0,94.62162162162163
2024-12-11 12:51:16.998134500,192.4231345214844,93.0,94.57894736842105
2024-12-11 12:51:35.998134500,211.4231345214844,93.0,94.53846153846153
2024-12-11 12:51:37.998134500,213.4231345214844,93.0,94.475
2024-12-11 12:51:44.998134500,220.4231345214844,98.0,94.46341463414635
2024-12-11 12:51:49.998134500,225.4231345214844,93.0,94.45238095238095
2024-12-11 12:51:55.998134500,231.4231345214844,97.0,94.44186046511628
2024-12-11 12:51:56.998134500,232.4231345214844,95.0,94.43181818181819
2024-12-11 12:52:01.998134500,237.4231345214844,89.0,94.42222222222222
2024-12-11 12:52:09.998134500,245.4231345214844,90.0,94.3695652173913
2024-12-11 12:52:11.998134500,247.4231345214844,89.0,94.31914893617021
2024-12-11 12:52:18.998134500,254.4231345214844,91.0,94.25
2024-12-11 12:52:21.998134500,257.4231345214844,89.0,94.16326530612245
2024-12-11 12:52:30.998134500,266.4231345214844,85.0,94.04
2024-12-11 12:52:31.998134500,267.4231345214844,84.0,93.92156862745098
2024-12-11 12:52:37.998134500,273.4231345214844,89.0,93.84615384615384
2024-12-11 12:52:45.998134500,281.4231345214844,93.0,93.79245283018868
2024-12-11 12:52:50.998134500,286.4231345214844,94.0,93.74074074074075
2024-12-11 12:52:51.998134500,287.4231345214844,95.0,93.7090909090909
2024-12-11 12:52:58.998134500,294.4231345214844,90.0,93.69642857142857
2024-12-11 12:53:01.998134500,297.4231345214844,95.0,93.66666666666667
2024-12-11 12:53:20.998134500,316.4231345214844,96.0,93.70689655172414
2024-12-11 12:53:22.998134500,318.4231345214844,101.0,93.76271186440678
2024-12-11 12:53:29.998134500,325.4231345214844,92.0,93.78333333333333
2024-12-11 12:53:35.998134500,331.4231345214844,94.0,93.80327868852459
2024-12-11 12:53:39.998134500,335.4231345214844,94.0,93.8225806451613
2024-12-11 12:53:41.998134500,337.4231345214844,93.0,93.84126984126983
2024-12-11 12:53:55.998134500,351.4231345214844,97.0,93.875
2024-12-11 12:53:58.998134500,354.4231345214844,97.0,93.8923076923077
2024-12-11 12:54:03.998134500,359.4231345214844,97.0,93.92424242424242
2024-12-11 12:54:19.998134500,375.4231345214844,94.0,93.98507462686567
2024-12-11 12:54:22.998134500,378.4231345214844,100.0,94.04411764705883
2024-12-11 12:54:30.998134500,386.4231345214844,95.0,94.07246376811594
2024-12-11 12:54:35.998134500,391.4231345214844,101.0,94.12857142857143
2024-12-11 12:54:36.998134500,392.4231345214844,98.0,94.1830985915493
2024-12-11 12:54:45.998134500,401.4231345214844,97.0,94.23611111111111
2024-12-11 12:54:48.998134500,404.4231345214844,92.0,94.27397260273973
2024-12-11 12:54:54.998134500,410.4231345214844,94.0,94.3108108108108
2024-12-11 12:54:57.998134500,413.4231345214844,98.0,94.36
2024-12-11 12:55:05.998134500,421.4231345214844,97.0,94.39473684210526
2024-12-11 12:55:08.998134500,424.4231345214844,95.0,94.44155844155844
2024-12-11 12:55:12.998134500,428.4231345214844,94.0,94.47435897435898
2024-12-11 12:55:18.998134500,434.4231345214844,102.0,94.50632911392405
2024-12-11 12:55:25.998134500,441.4231345214844,96.0,94.5125
2024-12-11 12:55:26.998134500,442.4231345214844,98.0,94.51851851851852
2024-12-11 12:55:35.998134500,451.4231345214844,92.0,94.52439024390245
2024-12-11 12:55:40.998134500,456.4231345214844,96.0,94.49397590361446
2024-12-11 12:55:41.998134500,457.4231345214844,89.0,94.46428571428571
2024-12-11 12:55:46.998134500,462.4231345214844,92.0,94.44705882352942
2024-12-11 12:55:51.998134500,467.4231345214844,100.0,94.47674418604652
2024-12-11 12:55:56.998134500,472.4231345214844,98.0,94.51724137931035
2024-12-11 12:56:01.998134500,477.4231345214844,97.0,94.54545454545455
