,time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,heartbeat,sound,motion
452,1742830162999818200,452.6268184,49.08709601312876,1.1583658589085586,41.19608916,51.50819384322566,4.372809208929539,230.6756983671803,4.737129928,3.374038690059346,0.002908949,1.1616514370355668,106.0,-53.72804645977313,0.2077223981527357
453,1742830163999824600,453.6268247070312,48.70025219861418,1.2036004716250637,37.25185420714335,51.50819311078083,3.985965394414961,244.0427103907827,4.736373480330705,3.3751004855572573,0.002888496,1.1713784389189827,106.0,-51.88182104418945,0.8360633433143504
454,1742830164999831800,454.6268317871094,48.86535861901939,1.244065024,38.538473795269255,51.50819880049628,4.151071815,264.40970720153564,4.736113819398875,3.375464845,0.00286874,1.0375320781012698,106.0,-69.95543678084789,3.138002746294299
455,1742830165999839200,455.62683911132814,48.931047475896776,1.2487891037501029,40.540948069024246,51.508206672777504,4.216760671697557,283.12829061121545,4.734605705079945,3.3775798806561594,0.002851901,1.0176579210687169,106.0,-55.874245665187026,0.06751952188681368
456,1742830166999847000,456.6268469238281,48.62360888533294,1.217049814604493,49.95759003728448,51.508213657499134,3.9093220811337233,300.6675020639722,4.734226804157426,3.378110951,0.002842948,0.9144842223644136,106.0,-69.8385354807912,0.0727278979688528
457,1742830167999854000,457.6268540039063,49.12910336069763,1.114209691912145,63.35989305672648,51.50822585098818,4.414816556498408,327.1639535508143,4.735270467771155,3.3766478391806247,0.002837358,0.7901637959979109,106.0,-68.48368577732423,0.657806359184512
458,1742830168999861200,458.6268613,49.244136741384864,1.4247003576690431,180.0,51.508226391774464,4.529849937185645,345.8130856,4.737752224133114,3.373164818906803,0.002839484,0.1592883635214715,106.0,-69.05580325673829,0.06670694660896143
459,1742830169999868000,459.6268679199219,49.490431883372366,1.3668518971938417,180.0,51.50822475542726,4.776145079173148,345.8130833866965,4.740180265854041,3.3697519315220736,0.002837435,0.084943097,108.0,-71.77684020996094,0.055540459969280004
460,1742830170999875000,460.626875,49.51506645139307,1.2575203079670254,180.0,51.50822417068012,4.800779647193849,345.8130834164321,4.7415261195977205,3.367857937912676,0.002837516,0.0,108.0,-75.65196544260476,0.06705781421419413
461,1742830171999882200,461.62688232421874,49.51506645139307,1.2313861423474295,180.0,51.50822417068012,4.800779647193849,345.8130834164321,4.742101467770485,3.367047772479304,0.002837516,0.0,108.0,-67.72438322017729,0.07196641690528
462,1742830172999889000,462.6268889160156,49.51506645139307,1.1760966014487084,180.0,51.50822417068012,4.800779647193849,345.8130834164321,4.742516995789668,3.366462472304568,0.002837516,0.0,108.0,-69.7156061846875,0.11233024840647234
463,1742830173999896300,463.6268962402344,49.51506645139307,1.1795629087353452,180.0,51.50822417068012,4.800779647193849,345.8130834164321,4.7432301499398495,3.3654575881283115,0.002837516,0.0,108.0,-67.45715522089844,0.09726835557510015
464,1742830174999903500,464.62690356445313,49.51506645139307,1.1790916051049212,180.0,51.50822417068012,4.800779647193849,345.8130834164321,4.743479357441906,3.3651063309071465,0.002837516,0.0,108.0,-66.57623926236329,0.03154706988891129
465,1742830175999909400,465.6269094238281,49.51506645139307,1.1125465767511282,180.0,51.50822417068012,4.800779647193849,345.8130834164321,4.743469589035226,3.3651201004847984,0.002837516,0.0,108.0,-71.38583877246094,0.06340824025746515
466,1742830176999917000,466.6269169921875,49.51506645139307,1.1131250757588198,180.0,51.50822417068012,4.800779647193849,345.8130834164321,4.743994768111079,3.3643796862012394,0.002837516,0.0,108.0,-72.17704423792443,0.8513881812195979
467,1742830177999922200,467.6269221191406,50.82906452100724,1.568118888928111,180.0,51.50822917542276,6.114777716808021,345.8130724255659,4.743745534635071,3.364731094072551,0.002826061,0.1716482601230304,108.0,-66.38443316853215,1.1051358544777137
468,1742830178999930000,468.6269301757813,50.40147932525724,1.3568710551679326,71.23624340064167,51.50824317342879,5.687192521058023,11.82152380396091,4.745147898223608,3.3627531067226637,0.002828838,0.8153990710250735,108.0,-68.49579314703968,5.837251888725403
469,1742830179999935700,469.6269357910156,50.069629612378776,1.166853427234802,62.38246865446486,51.50824914699391,5.355342808179557,30.65601570824173,4.744400814679072,3.3638070608257844,0.002839428,0.7742977025517629,108.0,-72.0993653308698,0.9044367260687141
470,1742830180999942100,470.6269421386719,50.056721452623606,1.1570832068451216,58.04730253798,51.50826190582301,5.342434648424387,17.146470900486154,4.744032445342321,3.3643265582175874,0.002840933,0.901224932,106.0,-73.4698908417657,0.42768170897770846
471,1742830181999949600,471.62694946289065,50.43134813662618,1.1299991957057125,62.10571142470221,51.50827244975983,5.717061332426965,2.376954264024932,4.7438755622093485,3.3645477679863265,0.002835613,0.8461943448776355,106.0,-69.26842012886905,0.15242734709231387
472,1742830182999956200,472.6269562988281,50.22404394391924,1.1671129947827523,58.76376514551633,51.50828248,5.509757139720023,5.431530202,4.745663940859891,3.3620248055615245,0.002839771,0.9089722061583372,106.0,-74.5657004523596,0.9620004893386154
473,1742830183999961900,473.6269619140625,49.87615532148629,1.1707983002217983,50.004540438542776,51.508293673940855,5.161868517287076,5.786398138500158,4.745106097023953,3.362812091208032,0.00284436,1.0507135014272215,106.0,-73.41704435419922,4.725967513401482
474,1742830184999969000,474.6269689941406,50.10299935750663,1.1408889274960312,49.96363051069843,51.50830568387937,5.388712553307414,10.518597876617749,4.742329861448022,3.3667260830081225,0.002851962,1.0528626101853755,106.0,-72.10872078623433,3.5232031538373865
475,1742830185999975700,475.6269755859375,50.34518388379365,1.1357754010932413,50.33060383933822,51.50831779466869,5.630897079594433,10.522128117917616,4.740336321160674,3.3695324000629108,0.002854664,1.049152343,106.0,-70.48445447919921,5.820238838907731
476,1742830186999981800,476.62698193359375,49.723675241693854,1.1479207075807698,43.72472781184143,51.5083292,5.009388437494636,10.95393239743655,4.740211372561232,3.369708173748878,0.00285899,1.1810017790883254,107.0,-71.58995289528893,0.6094071916666766
477,1742830187999988200,477.6269883,50.06205176748336,1.1486875167581994,39.122625123423134,51.50834412639556,5.347764963284135,7.842953141798674,4.741236779038845,3.368265256460393,0.00286287,1.362841472,107.0,-68.2853910224706,2.199291370004921
478,1742830188999994600,478.62699462890623,49.42060551419854,1.1586048541917608,55.281464882998506,51.50834781539623,4.706318709999323,1.2409902115142932,4.742103698263623,3.367044631082769,0.00286183,0.8903782951450471,107.0,-72.52037464717087,9.324547634880883
479,1742830190000001800,479.6270017089844,50.00625372864306,1.1489826410036108,58.61747577,51.50835748233548,5.291966924443841,353.38194606644066,4.743807912895559,3.3646431487363286,0.002858294,0.909970328,107.0,-69.54686365824219,8.145107555702165
480,1742830191000008400,480.62700854492186,50.30214207433164,1.1475864068806445,51.4074692281708,51.50836953359779,5.5878552701324224,356.7423407592385,4.7448139648986265,3.3632242671715806,0.00286147,1.0311442317663069,107.0,-65.84869812507813,0.3933925763145953
481,1742830192000013300,481.6270134277344,50.38344828225672,1.1256629288193076,34.536995859763586,51.50838804,5.669161478057504,12.830617673587025,4.743828521956621,3.3646140918476366,0.002876098,1.516338200241903,107.0,-72.39926153706587,0.09111030175843683
482,1742830193000020000,482.6270200195312,50.062244723550975,1.1381752441499131,36.57361521992757,51.50839851301815,5.347957919351757,26.06118840541946,4.743643817240083,3.3648744951258966,0.002893259,1.4490650265049758,107.0,-48.442664220824014,4.46483889919617
483,1742830194000026000,483.6270261230469,50.09841781947762,1.1532789246475192,40.11362898581624,51.50840814003589,5.384131015278399,27.346412083929152,4.743352892516204,3.365284589725956,0.002903154,1.3217166737386412,107.0,-59.05082958117799,4.717546031927999
484,1742830195000032800,484.6270327148437,50.30464006960392,1.1486350574847746,38.78120335689518,51.50841962533926,5.590353265404701,29.55516361,4.742460840945396,3.366541579260282,0.002915675,1.361009340522708,107.0,-69.71861259595424,3.2797122315362297
485,1742830196000039200,485.6270391,50.47068464476615,1.1376048685161768,39.88608726028788,51.50842873822645,5.756397840566933,29.76197229830688,4.741139034695491,3.3684028391027607,0.002926024,1.3072820082381813,107.0,-71.63819808615945,2.482267336031854
486,1742830197000045800,486.6270458984375,50.44914529379457,1.140906815033769,37.19169542980054,51.50844091,5.734858489595354,31.38400782411149,4.742696757976357,3.3662092173050366,0.002938044,1.4062186702810449,102.0,-69.07510103900933,11.439160180166196
