time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1742830916997801200,1206.6248012695312,51.351568503305316,1.1975366461855155,31.447586518939175,51.512005485399214,6.637281699106097,334.8315581495589,4.763876167629762,3.3361685947023143,3.00775E-05,1.7827681158336213
1742830917997778000,1207.6247778320312,51.548552512191236,1.203572994915645,41.754604338879275,51.51201078,6.834265707992017,335.9326510437924,4.761115072,3.3401078276254856,1.59627E-05,1.348469988864665
1742830918997756400,1208.6247563476563,51.552525809034705,1.159341931548582,55.535599512072466,51.5120142,6.838239004835486,345.2966821658124,4.755198691867094,3.348525411827467,8.40634E-06,0.9683262755721186
1742830919997736000,1209.6247358398437,51.66409741155803,1.2253537960854939,55.410440299033674,51.51201807259414,6.949810607358813,339.71777227841153,4.756058350358552,3.347304288643852,-1.1121E-05,1.0051715476711076
1742830920997716500,1210.6247165527343,52.127250358462334,1.2477204411487668,51.556316032477106,51.51202346253323,7.412963554263115,331.9194801,4.764428644984248,3.3353795465647385,-3.51705E-05,1.072856944260455
1742830921997699600,1211.6246994628907,51.71313220914453,1.2174791002961103,46.217159716756626,51.51203533839499,6.998845404945314,333.1892057276982,4.762171827612029,3.338600982011349,-5.95495E-05,1.1840701581271151
1742830922997683000,1212.6246828613282,51.601398102007806,1.2695096236569747,66.37577662570794,51.512039123945314,6.8871112978085876,336.2695997268051,4.773794192241334,3.321961174202936,-7.2853E-05,0.8396682521430872
1742830923997667800,1213.6246677246095,51.70979669876397,1.3107537651916374,54.94122921379967,51.51204618602605,6.995509894564748,335.0376092719612,4.783050725002955,3.3086194696334514,-9.13217E-05,1.0567476592809406
1742830924997653800,1214.6246538085938,52.55568041000515,1.3088041523176053,38.88480366389617,51.51206466901368,7.8413936058059335,336.1564715,14.260437735982151,10.052897536196971,-0.000115379,1.4777582724374323
1742830925997640400,1215.6246403808593,51.69909368,1.3012836011292979,29.002996041511555,51.51208980824589,6.984806871972978,337.6863062248086,14.269921611218976,10.039430785894414,-0.000129273,2.083836498430797
1742830926997631700,1216.6246318359374,52.034924105741084,1.3830207996207298,31.11805795676077,51.51210751,7.320637301541865,339.71674056568725,14.274144583393758,10.033425621763966,-0.000141501,2.0715174221830406
1742830927997620200,1217.6246201171875,52.07266089506447,1.3016454433953049,46.858040619601326,51.51211135633484,7.358374090865254,340.0545329631163,14.267812115578549,10.042428527485214,-0.000149252,1.2723998226573692
1742830928997607200,1218.6246071777343,51.228608327917755,1.3160378792780563,58.003650135188174,51.51211970380755,6.514321523718536,346.77282266869946,14.268349917961189,10.04166439957619,-0.00015162,0.9854960068999267
1742830929997597700,1219.624598,52.21453956793994,1.3307082042629077,45.277029151842555,51.51213449135743,7.500252763740718,349.60857183100273,14.271583399097127,10.037068325846658,-0.00015596,1.3210870731085738
1742830930997589000,1220.624589111328,51.55528630223125,1.388814782053234,39.80787508,51.51215501761488,6.840999498032033,343.8371922107784,14.278771446893497,10.026839943994215,-0.000170532,1.5665612144728964
1742830931997581000,1221.6245810546875,51.52370400168002,1.4397915263169394,40.52775880499778,51.51217426443422,6.809417197480798,346.0679805983754,14.285542597171325,10.017190524268893,-0.000179148,1.5839266923986886
1742830932997576700,1222.6245766601562,51.44990586489439,1.4198727051944016,39.98738470818771,51.51219111315449,6.735619060695171,345.65904633018465,14.290185937001691,10.010565377690613,-0.000188646,1.5868119812164974
1742830933997567000,1223.6245668945312,51.54010655172169,1.418979054366158,47.14164586,51.512202355403176,6.825819747522473,345.5303239982532,14.29376621,10.005452562053996,-0.000197589,1.3446706534480934
1742830934997563400,1224.6245634765626,51.88932059146464,1.250079977446682,70.79576002081153,51.51219912403755,7.175033787,342.83601323240845,14.278216784603815,10.027629767146212,-0.000201046,0.7842380805017557
1742830935997554700,1225.624555,52.23446759674698,1.1729781714024643,56.40856302745545,51.51221405596432,7.520180792547762,347.03728122717894,14.26789142442097,10.042315848251008,-0.00020374,0.9623357054544504
1742830936997553200,1226.6245532226562,51.97025293298066,1.2558398916675035,46.85042849986627,51.51223176428766,7.255966128781438,351.9654461352425,14.265559860746002,10.045627663544545,-0.000214164,1.2315588158224342
1742830937997544000,1227.6245439453126,51.95395131222904,1.287032064514927,60.07966158,51.512240371461786,7.2396645080298185,351.89594850739445,14.265425960570335,10.045817809346573,-0.000224497,0.9586506095763251
1742830938997540400,1228.624540283203,52.507882775738835,1.3298013111954166,56.563689576255086,51.51225032873161,7.793595971539617,340.7163484816408,14.26294170727047,10.049344612963745,-0.000241699,1.038777768100697
1742830939997536300,1229.624536376953,51.46187027543783,1.194621920773648,23.56878371112431,51.51228387375294,6.747583471238613,350.87523863114166,4.774619323999182,3.3207751118801214,-0.000239207,2.357654495652264
