time,seconds_elapsed,relativeAltitude,pressure
1742831016102391000,1305.7293911132813,-0.9599999785423279,101.810791015625
1742831018694951200,1308.321951171875,-1,101.80956268310547
1742831021253430000,1310.8804299316407,-1.0099999904632568,101.80948638916016
1742831023797029000,1313.4240290527343,-1.0700000524520874,101.81043243408203
1742831026356731000,1315.9837309570312,-1.059999942779541,101.81128692626953
1742831028944625000,1318.571625,-1.0700000524520874,101.81135559082031
1742831031453538800,1321.0805388183594,-1.100000023841858,101.8112564086914
1742831034030403000,1323.657403076172,-1.0800000429153442,101.81078338623047
1742831036576825000,1326.2038251953124,-1.1299999952316284,101.81043243408203
1742831039153778200,1328.7807780761718,-1.1399999856948853,101.8102798461914
1742831041708572000,1331.3355720214843,-1.0800000429153442,101.81013488769531
1742831044258474000,1333.885473876953,-1.0199999809265137,101.80998229980469
1742831046836936000,1336.4639360351562,-1,101.81005096435547
1742831049389377000,1339.016376953125,-1.0099999904632568,101.81056213378906
1742831051940867000,1341.5678671875,-0.9900000095367432,101.81078338623047
1742831054487337200,1344.1143371582032,-0.9900000095367432,101.8102798461914
1742831057052259000,1346.6792590332032,-1,101.8094253540039
1742831059619403000,1349.2464030761719,-1.0800000429153442,101.81047821044922
1742831062165005000,1351.7920051269532,-1.1299999952316284,101.81084442138672
1742831064744777000,1354.3717768554689,-1.0800000429153442,101.81071472167969
1742831067294148900,1356.9211489257812,-1,101.81086730957031
1742831069847455000,1359.474455078125,-1.0499999523162842,101.81121063232422
1742831072432766000,1362.0597658691406,-1.1299999952316284,101.81139373779297
1742831074980290800,1364.6072907714845,-1.0700000524520874,101.81207275390625
1742831077529091800,1367.156091796875,-0.949999988079071,101.8115234375
1742831080079217000,1369.706216796875,-0.9399999976158142,101.81078338623047
1742831082655469000,1372.2824689941406,-0.949999988079071,101.81148529052734
1742831085204013800,1374.8310139160155,-0.949999988079071,101.81175231933594
1742831087758720800,1377.385720703125,-0.949999988079071,101.81159210205078
1742831090336268000,1379.9632680664063,-0.949999988079071,101.81144714355469
1742831092884245800,1382.5112458496094,-0.949999988079071,101.81153106689453
1742831095432687000,1385.0596870117188,-0.9700000286102295,101.81069946289062
1742831097992863200,1387.61986328125,-0.9300000071525574,101.81045532226562
1742831100564128000,1390.1911279296876,-0.9100000262260437,101.810791015625
1742831103144434000,1392.7714338378905,-0.8899999856948853,101.8104248046875
1742831105731319800,1395.3583198242188,-0.8600000143051147,101.80933380126953
1742831108272452900,1397.8994528808594,-0.8399999737739563,101.8095932006836
1742831110791054000,1400.4180541992187,-0.8500000238418579,101.8095703125
1742831113436524800,1403.0635249023437,-0.8500000238418579,101.80965423583984
