time,seconds_elapsed,dBFS
1742831156389000000,1446.016,-45.57938766479492
1742831156489000000,1446.116,-43.318729400634766
1742831156590000000,1446.2170002441405,-44.36650466918945
1742831156691000000,1446.318,-42.413211822509766
1742831156791000000,1446.418,-43.81667709350586
1742831156893000000,1446.52,-40.487632751464844
1742831156994000000,1446.6209997558594,-42.47260284423828
1742831157095000000,1446.722,-39.31916427612305
1742831157196000000,1446.823,-41.319149017333984
1742831157296000000,1446.923,-44.00408172607422
1742831157397000000,1447.024,-42.798133850097656
1742831157498000000,1447.1249997558593,-44.877593994140625
1742831157599000000,1447.226,-45.7174072265625
1742831157700000000,1447.327,-42.48271179199219
1742831157801000000,1447.428,-45.565345764160156
1742831157903000000,1447.53,-43.17281723022461
1742831158003000000,1447.63,-44.67905044555664
1742831158104000000,1447.731,-45.13400650024414
1742831158204000000,1447.831,-44.59526062011719
1742831158305000000,1447.932,-45.27936935424805
1742831158406000000,1448.0330002441406,-46.63652420043945
1742831158507000000,1448.134,-45.14075469970703
1742831158608000000,1448.235,-45.0938720703125
1742831158709000000,1448.336,-45.76200866699219
1742831158810000000,1448.4369997558595,-45.93930435180664
1742831158912000000,1448.539,-43.7298583984375
1742831159013000000,1448.64,-44.9212532043457
1742831159114000000,1448.7409997558593,-45.52915954589844
1742831159215000000,1448.842,-34.88047790527344
1742831159315000000,1448.942,-37.47471618652344
1742831159415000000,1449.042,-39.80046463012695
1742831159516000000,1449.143,-42.31683349609375
1742831159617000000,1449.244,-43.218597412109375
1742831159718000000,1449.3450002441407,-44.41078567504883
1742831159820000000,1449.447,-45.20147705078125
1742831159920000000,1449.547,-45.82773208618164
1742831160021000000,1449.648,-45.067893981933594
1742831160121000000,1449.748,-45.01997375488281
1742831160222000000,1449.8490002441406,-44.2226676940918
1742831160322000000,1449.9489997558594,-45.34001922607422
1742831160423000000,1450.05,-44.807193756103516
1742831160524000000,1450.151,-44.32821273803711
1742831160625000000,1450.252,-43.53690719604492
1742831160726000000,1450.3530002441407,-44.232933044433594
1742831160827000000,1450.454,-44.009979248046875
1742831160927000000,1450.554,-43.29798889160156
1742831161028000000,1450.655,-43.93056869506836
1742831161128000000,1450.755,-45.123653411865234
1742831161229000000,1450.856,-44.69839096069336
1742831161330000000,1450.9569997558594,-45.098209381103516
1742831161430000000,1451.0570002441407,-43.26946258544922
1742831161531000000,1451.158,-44.468318939208984
1742831161632000000,1451.259,-44.474830627441406
1742831161733000000,1451.36,-45.237491607666016
1742831161833000000,1451.46,-43.943138122558594
1742831161934000000,1451.5610002441406,-42.63233947753906
1742831162033000000,1451.66,-43.00587844848633
1742831162133000000,1451.76,-44.12522888183594
1742831162234000000,1451.8609997558594,-43.65993881225586
1742831162335000000,1451.962,-44.95418930053711
1742831162436000000,1452.063,-44.875823974609375
1742831162537000000,1452.164,-45.49886703491211
1742831162639000000,1452.266,-46.081817626953125
1742831162739000000,1452.366,-44.59041976928711
1742831162840000000,1452.467,-42.47550964355469
1742831162940000000,1452.567,-43.271392822265625
1742831163041000000,1452.668,-43.619415283203125
1742831163142000000,1452.7690002441407,-43.258243560791016
1742831163243000000,1452.87,-44.58110809326172
1742831163344000000,1452.971,-44.588443756103516
1742831163445000000,1453.072,-43.97862243652344
1742831163546000000,1453.1729997558593,-45.09889221191406
1742831163647000000,1453.274,-45.97505569458008
1742831163749000000,1453.376,-46.61952209472656
1742831163849000000,1453.476,-47.31797790527344
1742831163950000000,1453.5770002441407,-47.23994445800781
1742831164051000000,1453.678,-46.112388610839844
1742831164152000000,1453.779,-46.627342224121094
1742831164253000000,1453.88,-44.17744064331055
1742831164353000000,1453.98,-44.583351135253906
1742831164454000000,1454.0810002441406,-45.8497314453125
1742831164555000000,1454.182,-46.73772048950195
1742831164656000000,1454.283,-46.40266418457031
1742831164756000000,1454.383,-44.694580078125
1742831164857000000,1454.484,-44.32478332519531
1742831164957000000,1454.584,-44.888362884521484
1742831165058000000,1454.6849997558593,-43.02632141113281
1742831165159000000,1454.786,-43.987457275390625
1742831165259000000,1454.886,-43.37236022949219
1742831165359000000,1454.986,-45.43236541748047
1742831165460000000,1455.087,-46.515846252441406
1742831165561000000,1455.188,-47.55860137939453
1742831165662000000,1455.2890002441407,-47.33395004272461
1742831165763000000,1455.39,-29.901704788208008
1742831165864000000,1455.491,-33.35211181640625
1742831165966000000,1455.5930002441405,-10.08024787902832
1742831166066000000,1455.6929997558593,-13.430136680603027
1742831166166000000,1455.7930002441406,-18.273881912231445
1742831166267000000,1455.894,-21.875499725341797
1742831166368000000,1455.995,-25.528337478637695
1742831166469000000,1456.096,-29.66537094116211
1742831166570000000,1456.1969997558595,-31.595483779907227
1742831166671000000,1456.298,-34.47926712036133
1742831166772000000,1456.399,-12.368724822998047
1742831166878000000,1456.5050002441405,-14.898175239562988
1742831166978000000,1456.6049997558594,-20.18686294555664
1742831167079000000,1456.706,-22.467012405395508
1742831167180000000,1456.807,-26.238862991333008
1742831167280000000,1456.907,-31.618791580200195
1742831167381000000,1457.008,-34.89360809326172
1742831167482000000,1457.1089997558595,-38.76645278930664
1742831167583000000,1457.21,-41.009342193603516
1742831167684000000,1457.311,-42.72160720825195
1742831167785000000,1457.412,-42.38079071044922
1742831167887000000,1457.514,-43.74638366699219
1742831167988000000,1457.615,-45.04298782348633
1742831168088000000,1457.715,-42.71918869018555
1742831168189000000,1457.816,-44.392452239990234
1742831168290000000,1457.9169997558595,-44.85675811767578
1742831168391000000,1458.018,-37.36936950683594
1742831168492000000,1458.119,-37.10531234741211
1742831168593000000,1458.22,-39.86848449707031
1742831168694000000,1458.3210002441406,-41.634769439697266
1742831168795000000,1458.422,-43.16385269165039
1742831168896000000,1458.523,-43.08558654785156
1742831168997000000,1458.624,-44.22480773925781
1742831169098000000,1458.7249997558595,-44.8804817199707
1742831169199000000,1458.826,-45.828941345214844
1742831169300000000,1458.927,-46.419593811035156
1742831169401000000,1459.028,-47.19915008544922
1742831169502000000,1459.1290002441406,-44.976470947265625
1742831169603000000,1459.23,-46.0473518371582
1742831169704000000,1459.331,-43.6895751953125
1742831169806000000,1459.4330002441407,-45.151161193847656
1742831169906000000,1459.5329997558595,-46.570655822753906
1742831170007000000,1459.634,-47.5291748046875
1742831170108000000,1459.735,-45.507362365722656
1742831170208000000,1459.835,-46.4333381652832
1742831170308000000,1459.935,-47.715763092041016
1742831170409000000,1460.036,-48.797603607177734
1742831170510000000,1460.1370002441406,-48.479434967041016
1742831170611000000,1460.238,-49.589393615722656
1742831170711000000,1460.338,-47.90712356567383
1742831170812000000,1460.439,-48.271602630615234
1742831170913000000,1460.54,-47.56258010864258
1742831171013000000,1460.64,-47.86952590942383
1742831171114000000,1460.7409997558593,-47.892940521240234
1742831171215000000,1460.842,-48.37611389160156
1742831171316000000,1460.943,-47.12175369262695
1742831171417000000,1461.044,-45.17353820800781
1742831171518000000,1461.1450002441406,-45.437896728515625
1742831171618000000,1461.2449997558595,-46.616886138916016
1742831171719000000,1461.346,-45.192726135253906
1742831171820000000,1461.447,-39.841800689697266
1742831171921000000,1461.548,-38.92827224731445
1742831172022000000,1461.6490002441406,-37.307884216308594
1742831172124000000,1461.751,-39.853946685791016
1742831172225000000,1461.852,-35.05272674560547
1742831172325000000,1461.952,-35.38395690917969
1742831172426000000,1462.0529997558594,-13.082592010498047
1742831172527000000,1462.154,-18.811452865600586
1742831172628000000,1462.255,-22.753644943237305
1742831172729000000,1462.356,-26.67548370361328
1742831172830000000,1462.4570002441405,-32.12441635131836
1742831172931000000,1462.558,-35.69511413574219
1742831173032000000,1462.659,-38.980674743652344
1742831173133000000,1462.76,-41.5880241394043
1742831173234000000,1462.8609997558594,-44.71656036376953
1742831173336000000,1462.963,-48.988094329833984
1742831173437000000,1463.064,-51.3746452331543
1742831173537000000,1463.164,-53.48821258544922
1742831173638000000,1463.2650002441405,-55.46881103515625
1742831173739000000,1463.366,-57.221282958984375
1742831173840000000,1463.467,-59.992549896240234
1742831173941000000,1463.568,-57.00094223022461
1742831174042000000,1463.6689997558594,-56.20561981201172
1742831174143000000,1463.77,-57.98719024658203
1742831174243000000,1463.87,-49.13105773925781
1742831174344000000,1463.971,-44.64729690551758
1742831174445000000,1464.072,-47.39733123779297
1742831174546000000,1464.1729997558593,-50.29024887084961
1742831174647000000,1464.274,-52.91490173339844
1742831174748000000,1464.375,-56.65412521362305
1742831174849000000,1464.476,-58.405845642089844
1742831174950000000,1464.5770002441407,-37.51774978637695
1742831175050000000,1464.6769997558595,-40.22184371948242
1742831175151000000,1464.778,-42.54429244995117
1742831175252000000,1464.879,-38.60246276855469
1742831175353000000,1464.98,-41.95171356201172
1742831175454000000,1465.0810002441406,-45.13641357421875
1742831175555000000,1465.182,-48.61500930786133
1742831175656000000,1465.283,-50.71501922607422
1742831175757000000,1465.384,-52.278602600097656
1742831175858000000,1465.4849997558595,-53.2264289855957
1742831175958000000,1465.5850002441407,-51.8827018737793
1742831176059000000,1465.686,-52.95630645751953
1742831176160000000,1465.787,-53.83274459838867
1742831176261000000,1465.888,-54.9859733581543
1742831176362000000,1465.9889997558594,-55.307960510253906
1742831176463000000,1466.09,-55.547760009765625
1742831176564000000,1466.191,-51.82102966308594
1742831176665000000,1466.292,-53.557315826416016
1742831176766000000,1466.3930002441407,-53.12501907348633
1742831176867000000,1466.494,-49.54435348510742
1742831176968000000,1466.595,-45.65073776245117
1742831177069000000,1466.696,-46.82489013671875
1742831177170000000,1466.7969997558594,-45.065032958984375
1742831177271000000,1466.898,-46.481441497802734
1742831177371000000,1466.998,-46.15874099731445
1742831177473000000,1467.1,-44.94972610473633
1742831177573000000,1467.2,-45.535823822021484
1742831177673000000,1467.3,-46.341487884521484
1742831177774000000,1467.4010002441407,-46.0557861328125
1742831177875000000,1467.502,-44.5341682434082
1742831177976000000,1467.603,-45.90687561035156
1742831178077000000,1467.704,-44.6617546081543
1742831178178000000,1467.8049997558594,-46.063899993896484
1742831178279000000,1467.906,-45.61827087402344
1742831178380000000,1468.007,-45.5894775390625
1742831178482000000,1468.1089997558595,-45.68235778808594
1742831178582000000,1468.2090002441407,-46.99525833129883
1742831178683000000,1468.31,-47.978233337402344
1742831178784000000,1468.411,-48.27883529663086
1742831178885000000,1468.512,-47.01866149902344
1742831178986000000,1468.6129997558594,-47.73136901855469
1742831179087000000,1468.714,-49.90749740600586
1742831179188000000,1468.815,-50.62464904785156
1742831179289000000,1468.916,-50.10988235473633
1742831179390000000,1469.0170002441407,-49.845767974853516
1742831179491000000,1469.118,-49.626434326171875
1742831179592000000,1469.219,-51.8767204284668
1742831179693000000,1469.32,-54.43366622924805
1742831179793000000,1469.42,-54.771209716796875
1742831179893000000,1469.52,-55.44515609741211
1742831179994000000,1469.6209997558594,-56.69651794433594
1742831180095000000,1469.722,-56.9217643737793
1742831180196000000,1469.823,-58.28916931152344
1742831180296000000,1469.923,-56.5069465637207
1742831180397000000,1470.024,-57.02935028076172
1742831180498000000,1470.1249997558593,-52.20989227294922
1742831180598000000,1470.2250002441406,-50.9197998046875
1742831180699000000,1470.326,-52.04581069946289
1742831180800000000,1470.427,-45.48069763183594
1742831180901000000,1470.528,-47.94696044921875
1742831181002000000,1470.6289997558595,-49.57925796508789
1742831181103000000,1470.73,-51.61933135986328
1742831181205000000,1470.832,-52.766170501708984
1742831181305000000,1470.932,-53.03199768066406
1742831181406000000,1471.0330002441406,-53.83395004272461
1742831181507000000,1471.134,-54.72080612182617
1742831181608000000,1471.235,-52.804039001464844
1742831181709000000,1471.336,-53.16217041015625
1742831181810000000,1471.4369997558595,-54.14401626586914
1742831181911000000,1471.538,-54.02770233154297
1742831182012000000,1471.639,-55.102561950683594
1742831182112000000,1471.739,-52.32918930053711
1742831182213000000,1471.84,-54.38188552856445
1742831182314000000,1471.9409997558594,-55.24422073364258
1742831182415000000,1472.042,-57.177268981933594
1742831182516000000,1472.143,-56.38200378417969
1742831182617000000,1472.244,-56.98219299316406
1742831182719000000,1472.346,-56.85403823852539
1742831182819000000,1472.446,-56.114933013916016
1742831182920000000,1472.547,-57.01873016357422
1742831183021000000,1472.648,-58.966819763183594
1742831183122000000,1472.7489997558594,-58.26123809814453
1742831183222000000,1472.8490002441406,-56.923988342285156
1742831183323000000,1472.95,-57.77772903442383
1742831183424000000,1473.051,-56.8758659362793
1742831183525000000,1473.152,-57.4862060546875
1742831183626000000,1473.2529997558593,-58.69757080078125
1742831183727000000,1473.354,-52.14603042602539
1742831183828000000,1473.455,-50.878841400146484
1742831183928000000,1473.555,-53.30951690673828
1742831184029000000,1473.656,-52.40043640136719
1742831184130000000,1473.7569997558594,-53.137550354003906
1742831184231000000,1473.858,-49.478084564208984
1742831184337000000,1473.964,-53.361114501953125
1742831184437000000,1474.064,-55.34318161010742
1742831184538000000,1474.1649997558593,-56.390804290771484
1742831184639000000,1474.266,-54.785179138183594
1742831184739000000,1474.366,-41.98957443237305
1742831184840000000,1474.467,-45.23588562011719
1742831184941000000,1474.568,-47.25611877441406
1742831185042000000,1474.6689997558594,-49.63154220581055
1742831185142000000,1474.7690002441407,-51.833248138427734
1742831185243000000,1474.87,-54.477325439453125
1742831185344000000,1474.971,-52.970401763916016
1742831185445000000,1475.072,-55.1798210144043
1742831185546000000,1475.1729997558593,-56.039588928222656
1742831185647000000,1475.274,-56.54188537597656
1742831185748000000,1475.375,-49.840126037597656
1742831185849000000,1475.476,-50.293697357177734
1742831185950000000,1475.5770002441407,-43.52143859863281
1742831186051000000,1475.678,-42.038055419921875
1742831186151000000,1475.778,-41.23417663574219
1742831186252000000,1475.879,-42.594451904296875
1742831186353000000,1475.98,-36.48078155517578
1742831186454000000,1476.0810002441406,-37.43531799316406
1742831186554000000,1476.1809997558594,-42.44874954223633
1742831186655000000,1476.282,-45.204383850097656
1742831186755000000,1476.382,-47.91102600097656
1742831186856000000,1476.483,-50.03547286987305
1742831186957000000,1476.584,-51.592811584472656
1742831187059000000,1476.686,-53.186546325683594
1742831187159000000,1476.786,-54.60837936401367
1742831187260000000,1476.887,-53.53343963623047
1742831187360000000,1476.987,-54.33312225341797
1742831187461000000,1477.088,-56.57500457763672
1742831187562000000,1477.1889997558594,-57.060821533203125
1742831187662000000,1477.2890002441407,-58.638282775878906
1742831187763000000,1477.39,-59.1441535949707
1742831187864000000,1477.491,-59.90492248535156
1742831187965000000,1477.592,-58.0684700012207
1742831188066000000,1477.6929997558593,-59.37819290161133
1742831188167000000,1477.794,-59.57762145996094
1742831188268000000,1477.895,-58.9547119140625
1742831188369000000,1477.996,-58.318180084228516
1742831188470000000,1478.0970002441406,-58.8033447265625
1742831188571000000,1478.198,-59.997257232666016
1742831188672000000,1478.299,-60.610687255859375
1742831188773000000,1478.4,-59.33119583129883
1742831188874000000,1478.5009997558593,-60.46138000488281
1742831188975000000,1478.602,-61.238792419433594
1742831189076000000,1478.703,-54.182369232177734
1742831189177000000,1478.804,-56.48933029174805
1742831189278000000,1478.9050002441406,-58.03910827636719
1742831189379000000,1479.006,-60.26020431518555
1742831189480000000,1479.107,-60.91291046142578
1742831189581000000,1479.208,-61.27839660644531
1742831189682000000,1479.3089997558593,-60.65756607055664
1742831189783000000,1479.41,-59.84031295776367
1742831189884000000,1479.511,-59.67457580566406
1742831189985000000,1479.612,-58.647056579589844
1742831190086000000,1479.7130002441406,-57.003868103027344
1742831190188000000,1479.815,-56.415672302246094
1742831190291000000,1479.918,-57.014522552490234
1742831190392000000,1480.019,-57.59491729736328
1742831190493000000,1480.12,-57.81563186645508
1742831190593000000,1480.22,-59.23112869262695
1742831190694000000,1480.3210002441406,-57.83658981323242
1742831190795000000,1480.422,-58.61800765991211
1742831190896000000,1480.523,-57.49237060546875
1742831190997000000,1480.624,-57.73463821411133
1742831191098000000,1480.7249997558595,-56.52002716064453
1742831191198000000,1480.8250002441407,-58.11130142211914
1742831191298000000,1480.9249997558593,-57.60066223144531
1742831191399000000,1481.026,-58.79309844970703
1742831191500000000,1481.127,-58.4315185546875
1742831191601000000,1481.228,-59.432891845703125
1742831191702000000,1481.3290002441406,-58.49977493286133
1742831191803000000,1481.43,-58.81706619262695
1742831191903000000,1481.53,-59.431007385253906
1742831192004000000,1481.631,-59.288429260253906
1742831192105000000,1481.732,-56.91505432128906
1742831192207000000,1481.834,-57.72473907470703
1742831192308000000,1481.935,-59.181209564208984
1742831192408000000,1482.035,-58.90320587158203
1742831192509000000,1482.136,-59.60881423950195
1742831192609000000,1482.236,-57.48466491699219
1742831192710000000,1482.3370002441407,-54.243839263916016
1742831192811000000,1482.438,-52.586219787597656
1742831192912000000,1482.539,-50.45454025268555
1742831193012000000,1482.639,-52.05073165893555
1742831193113000000,1482.74,-53.701698303222656
1742831193214000000,1482.8410002441406,-54.776248931884766
1742831193315000000,1482.942,-55.74708938598633
1742831193416000000,1483.043,-56.63709259033203
1742831193517000000,1483.144,-58.92698669433594
1742831193618000000,1483.2449997558595,-60.097450256347656
1742831193720000000,1483.347,-58.75999069213867
1742831193820000000,1483.447,-58.81374740600586
1742831193921000000,1483.548,-57.23783493041992
1742831194023000000,1483.65,-57.86260223388672
1742831194123000000,1483.75,-57.672027587890625
1742831194223000000,1483.85,-58.64772033691406
1742831194324000000,1483.951,-56.88329315185547
1742831194425000000,1484.052,-56.109466552734375
1742831194526000000,1484.1530002441407,-55.59153747558594
1742831194627000000,1484.254,-54.451412200927734
1742831194728000000,1484.355,-53.933197021484375
1742831194829000000,1484.456,-52.434383392333984
1742831194928000000,1484.555,-50.961692810058594
1742831195029000000,1484.656,-51.90901184082031
1742831195130000000,1484.7569997558594,-53.170631408691406
1742831195230000000,1484.8570002441406,-54.85882568359375
1742831195331000000,1484.958,-56.999568939208984
1742831195432000000,1485.059,-58.82652282714844
1742831195533000000,1485.16,-60.157325744628906
1742831195634000000,1485.2609997558593,-58.73198318481445
1742831195735000000,1485.362,-56.98936462402344
1742831195836000000,1485.463,-57.95343017578125
1742831195937000000,1485.564,-58.55797576904297
1742831196038000000,1485.6650002441406,-58.50456237792969
1742831196139000000,1485.766,-59.27445983886719
1742831196240000000,1485.867,-60.04868698120117
1742831196341000000,1485.968,-61.00707244873047
1742831196442000000,1486.0689997558593,-61.57039260864258
1742831196542000000,1486.1690002441405,-51.60020446777344
1742831196643000000,1486.27,-53.72122573852539
1742831196744000000,1486.371,-56.364261627197266
1742831196844000000,1486.471,-59.0875244140625
1742831196945000000,1486.572,-60.492706298828125
1742831197046000000,1486.6730002441407,-60.75703430175781
1742831197147000000,1486.774,-59.71308135986328
1742831197248000000,1486.875,-60.97193908691406
1742831197349000000,1486.976,-61.18461608886719
1742831197450000000,1487.0769997558593,-62.38785171508789
1742831197551000000,1487.178,-62.839332580566406
1742831197652000000,1487.279,-63.73115158081055
1742831197754000000,1487.3809997558594,-64.25316619873047
1742831197854000000,1487.4810002441407,-63.50627899169922
1742831197956000000,1487.583,-64.11876678466797
1742831198056000000,1487.683,-64.45309448242188
1742831198157000000,1487.784,-61.22416305541992
1742831198258000000,1487.8849997558593,-56.533103942871094
1742831198359000000,1487.986,-56.932987213134766
1742831198460000000,1488.087,-57.75136184692383
1742831198560000000,1488.187,-58.710384368896484
1742831198661000000,1488.288,-59.31339645385742
1742831198762000000,1488.3889997558595,-58.845542907714844
1742831198863000000,1488.49,-59.84612274169922
1742831198963000000,1488.59,-58.55890655517578
1742831199063000000,1488.69,-59.12711715698242
1742831199163000000,1488.79,-59.45364761352539
1742831199265000000,1488.892,-60.31425857543945
1742831199365000000,1488.992,-59.54851531982422
1742831199466000000,1489.0929997558594,-46.00978469848633
1742831199571000000,1489.198,-49.38328552246094
1742831199674000000,1489.3009997558593,-50.58987045288086
1742831199774000000,1489.4010002441407,-53.02396011352539
1742831199875000000,1489.502,-55.477020263671875
1742831199975000000,1489.602,-55.02955627441406
1742831200076000000,1489.703,-56.14125061035156
1742831200177000000,1489.804,-57.64284896850586
1742831200278000000,1489.9050002441406,-58.50865173339844
1742831200378000000,1490.0049997558594,-59.05251693725586
1742831200478000000,1490.1050002441407,-52.40409469604492
1742831200578000000,1490.2049997558593,-54.67268371582031
1742831200679000000,1490.306,-56.742855072021484
1742831200780000000,1490.407,-57.831974029541016
1742831200881000000,1490.508,-58.814231872558594
1742831200982000000,1490.6090002441406,-59.923919677734375
1742831201082000000,1490.7089997558594,-60.14540481567383
1742831201183000000,1490.81,-60.65625762939453
1742831201284000000,1490.911,-59.380863189697266
1742831201385000000,1491.012,-54.18110656738281
1742831201486000000,1491.1130002441407,-55.40864944458008
1742831201587000000,1491.214,-48.978515625
1742831201688000000,1491.315,-51.29470443725586
1742831201789000000,1491.416,-54.093467712402344
1742831201890000000,1491.5169997558594,-56.17479705810547
1742831201992000000,1491.619,-57.53163146972656
1742831202093000000,1491.72,-59.203495025634766
1742831202194000000,1491.8209997558595,-55.250450134277344
1742831202294000000,1491.9210002441407,-57.176300048828125
1742831202395000000,1492.022,-59.0402717590332
1742831202496000000,1492.123,-54.82147216796875
1742831202596000000,1492.223,-56.56108474731445
1742831202697000000,1492.324,-58.28094482421875
1742831202798000000,1492.4250002441406,-58.028385162353516
1742831202899000000,1492.526,-58.72380447387695
1742831203000000000,1492.627,-58.255428314208984
1742831203102000000,1492.7290002441407,-58.52467346191406
1742831203202000000,1492.8289997558593,-59.057430267333984
1742831203303000000,1492.93,-58.34400177001953
1742831203404000000,1493.031,-57.9992561340332
1742831203506000000,1493.1329997558594,-59.31111526489258
1742831203606000000,1493.2330002441406,-60.04368591308594
1742831203707000000,1493.334,-60.42996597290039
1742831203808000000,1493.435,-53.9996337890625
1742831203909000000,1493.536,-56.70813751220703
1742831204011000000,1493.638,-59.87770462036133
1742831204113000000,1493.74,-61.602787017822266
1742831204214000000,1493.8410002441406,-63.0391845703125
1742831204314000000,1493.9409997558594,-60.38572311401367
1742831204415000000,1494.042,-61.37594223022461
1742831204516000000,1494.143,-58.603790283203125
1742831204617000000,1494.244,-60.61617660522461
1742831204717000000,1494.344,-61.01852035522461
1742831204818000000,1494.4449997558593,-60.98910903930664
1742831204919000000,1494.546,-61.518531799316406
1742831205020000000,1494.647,-58.72846603393555
1742831205121000000,1494.748,-60.27398681640625
1742831205221000000,1494.848,-58.26325607299805
1742831205322000000,1494.9489997558594,-59.63740539550781
1742831205423000000,1495.05,-60.610137939453125
1742831205524000000,1495.151,-59.930824279785156
1742831205626000000,1495.2529997558593,-61.33485794067383
1742831205726000000,1495.3530002441407,-60.04124069213867
1742831205827000000,1495.454,-55.0522346496582
1742831205927000000,1495.554,-57.83407974243164
1742831206028000000,1495.655,-58.69655990600586
1742831206129000000,1495.756,-59.438819885253906
1742831206231000000,1495.858,-57.34515380859375
1742831206331000000,1495.958,-57.95170593261719
1742831206432000000,1496.059,-59.24110412597656
1742831206533000000,1496.16,-60.13993835449219
1742831206634000000,1496.2609997558593,-60.964481353759766
1742831206735000000,1496.362,-61.18088912963867
1742831206836000000,1496.463,-58.998958587646484
1742831206937000000,1496.564,-59.678062438964844
1742831207038000000,1496.6650002441406,-59.88979721069336
1742831207139000000,1496.766,-60.536659240722656
1742831207239000000,1496.866,-58.618350982666016
1742831207340000000,1496.967,-59.83070373535156
1742831207441000000,1497.068,-58.43431091308594
1742831207542000000,1497.1690002441405,-59.60986328125
1742831207643000000,1497.27,-59.056373596191406
1742831207744000000,1497.371,-59.303348541259766
1742831207845000000,1497.472,-59.29330062866211
1742831207946000000,1497.5729997558594,-59.19733428955078
1742831208047000000,1497.674,-59.015159606933594
1742831208147000000,1497.774,-59.40298080444336
1742831208248000000,1497.875,-60.1165771484375
1742831208349000000,1497.976,-59.676334381103516
1742831208450000000,1498.0769997558593,-58.9392204284668
1742831208551000000,1498.178,-59.9283332824707
1742831208652000000,1498.279,-55.404075622558594
1742831208753000000,1498.38,-58.06491470336914
1742831208853000000,1498.48,-58.965431213378906
1742831208954000000,1498.5809997558595,-60.86699295043945
1742831209055000000,1498.682,-56.246917724609375
1742831209156000000,1498.783,-58.026668548583984
1742831209256000000,1498.883,-60.351470947265625
1742831209357000000,1498.984,-59.18905258178711
1742831209458000000,1499.0849997558594,-59.38286209106445
1742831209560000000,1499.187,-58.016056060791016
1742831209661000000,1499.288,-58.93263626098633
1742831209761000000,1499.388,-60.305782318115234
1742831209862000000,1499.4890002441407,-61.22209167480469
1742831209963000000,1499.59,-60.87350845336914
1742831210064000000,1499.691,-59.94609451293945
1742831210165000000,1499.792,-57.70015335083008
1742831210266000000,1499.8929997558594,-58.8419075012207
1742831210367000000,1499.994,-59.648799896240234
1742831210468000000,1500.095,-59.52935028076172
1742831210570000000,1500.1969997558595,-60.03594207763672
1742831210671000000,1500.298,-55.97775650024414
1742831210770000000,1500.3969997558593,-57.328330993652344
1742831210871000000,1500.498,-58.99483108520508
1742831210972000000,1500.599,-58.87568283081055
1742831211073000000,1500.7,-59.5464973449707
1742831211173000000,1500.8,-60.61091613769531
1742831211274000000,1500.9009997558594,-61.322044372558594
1742831211375000000,1501.002,-59.69386291503906
1742831211477000000,1501.104,-60.63180923461914
1742831211576000000,1501.203,-59.81077194213867
1742831211677000000,1501.304,-60.457435607910156
1742831211779000000,1501.406,-57.84597396850586
1742831211879000000,1501.506,-58.78205108642578
1742831211980000000,1501.607,-58.738433837890625
1742831212081000000,1501.708,-58.59575271606445
1742831212183000000,1501.81,-59.3531494140625
1742831212283000000,1501.91,-58.03038787841797
1742831212383000000,1502.01,-59.2191276550293
1742831212484000000,1502.111,-60.03453063964844
1742831212585000000,1502.212,-61.22410202026367
1742831212686000000,1502.3130002441405,-60.351219177246094
1742831212787000000,1502.414,-60.29014205932617
1742831212888000000,1502.515,-61.12841033935547
1742831212989000000,1502.616,-61.182193756103516
1742831213091000000,1502.718,-61.16557693481445
1742831213191000000,1502.818,-60.1540412902832
1742831213293000000,1502.92,-60.65523147583008
1742831213393000000,1503.02,-58.256568908691406
1742831213493000000,1503.12,-59.25773620605469
1742831213594000000,1503.2209997558593,-59.61860275268555
1742831213695000000,1503.322,-60.941162109375
1742831213796000000,1503.423,-60.70039367675781
1742831213897000000,1503.524,-61.460968017578125
1742831214004000000,1503.631,-60.98149490356445
1742831214105000000,1503.732,-60.23390197753906
1742831214205000000,1503.832,-60.7216682434082
1742831214306000000,1503.9329997558593,-60.858646392822266
1742831214408000000,1504.035,-59.4154052734375
1742831214508000000,1504.135,-60.48048400878906
1742831214609000000,1504.236,-61.56730270385742
1742831214709000000,1504.336,-61.4459228515625
1742831214810000000,1504.4369997558595,-61.2366828918457
1742831214911000000,1504.538,-59.44863510131836
1742831215011000000,1504.638,-59.413143157958984
1742831215112000000,1504.739,-58.87847137451172
1742831215213000000,1504.84,-59.68765640258789
1742831215314000000,1504.9409997558594,-60.3217887878418
1742831215415000000,1505.042,-60.15610885620117
1742831215516000000,1505.143,-61.14409255981445
1742831215617000000,1505.244,-61.36319351196289
1742831215718000000,1505.3450002441407,-62.12948226928711
1742831215820000000,1505.447,-62.075714111328125
1742831215921000000,1505.548,-62.2979621887207
1742831216021000000,1505.648,-61.44831466674805
1742831216122000000,1505.7489997558594,-62.60581588745117
1742831216223000000,1505.85,-63.253692626953125
1742831216324000000,1505.951,-63.80111312866211
1742831216425000000,1506.052,-60.69694137573242
1742831216527000000,1506.154,-61.840152740478516
1742831216627000000,1506.254,-62.72136306762695
1742831216728000000,1506.355,-63.672916412353516
1742831216829000000,1506.456,-63.053401947021484
1742831216930000000,1506.5569997558594,-63.49264907836914
1742831217032000000,1506.659,-63.172576904296875
1742831217132000000,1506.759,-63.24550247192383
1742831217232000000,1506.859,-63.4058723449707
1742831217333000000,1506.96,-61.57316207885742
1742831217434000000,1507.0609997558595,-62.19099044799805
1742831217535000000,1507.162,-63.43337631225586
1742831217636000000,1507.263,-63.03960037231445
